,text,line,start_pos,end_pos,file,Y,Predicted_Values
9064,"['in', 'on', 'august', 'the', 'fire', 'watches', 'failed', 'to', 'report', 'the', 'combustibles', 'present', 'in', 'the', 'unit', 'turbine', 'building', 'mezzanine', 'and', 'the', 'cable', 'tunnel', 'to', 'shift', 'management', 'as', 'required', 'by', 'procedure']",45,3049,3273,ML11300A116.txt,N,N
9065,"['the', 'fire', 'watches', 'failed', 'to', 'report', 'an', 'accumulation', 'of', 'combustibles', 'including', 'plastic', 'tool', 'and', 'large', 'roll', 'of', 'oil', 'absorbing', 'material', 'near']",45,3273,3465,ML11300A116.txt,N,N
9094,"['based', 'on', 'the', 'amount', 'of', 'corrosion', 'identified', 'by', 'the', 'inspectors', 'on', 'august', 'the', 'inspectors', 'concluded', 'that', 'maintenance', 'personnel', 'had', 'not', 'properly', 'completed', 'step', 'of', 'procedure', 'des']",49,818,1016,ML11300A116.txt,N,N
9116,"['the', 'inspectors', 'determined', 'that', 'the', 'finding', 'was', 'more', 'than', 'minor', 'because', 'the', 'failure', 'to', 'implement', 'the', 'diesel', 'fire', 'pump', 'battery', 'surveillance', 'procedure', 'was', 'associated', 'with', 'the', 'mitigating', 'systems', 'cornerstone', 'attribute', 'of', 'protection', 'against', 'external', 'factors', 'and', 'affected', 'the', 'cornerstone', 'objective', 'of', 'ensuring', 'the', 'availability', 'and', 'reliability', 'of', 'mitigating', 'systems', 'to', 'respond', 'to', 'fire', 'events', 'to', 'prevent', 'undesirable']",55,695,1122,ML11300A116.txt,N,N
9318,"['the', 'licensee', 'made', 'change', 'to', 'administrative', 'technical', 'requirements', 'to', 'permit', 'suppression', 'system', 'to', 'be', 'inoperable', 'without', 'compensatory', 'measures', 'thereby', 'degrading', 'the', 'ability', 'to', 'suppress', 'fire', 'and', 'challenging', 'the', 'ability', 'to', 'achieve', 'and', 'maintain', 'safe', 'shutdown', 'in', 'the', 'event', 'of']",109,2705,3003,ML11300A116.txt,N,N
9458,"['the', 'existing', 'fire', 'procedure', 'had', 'incorrect', 'guidance', 'which', 'would', 'have', 'needlessly', 'delayed', 'the', 'fire', 'brigade']",42,1323,1450,ML13182A476.txt,N,N
9625,"['the', 'inspectors', 'also', 'verified', 'that', 'this', 'switch', 'was', 'not', 'operated', 'or', 'tested', 'as', 'part', 'of', 'routine', 'breaker']",80,25,137,ML13182A476.txt,N,N
9631,"['by', 'not', 'testing', 'these', 'there', 'are', 'failure', 'mechanisms', 'that', 'are', 'not', 'such', 'as', 'deck', 'of', 'contacts', 'failing', 'to', 'rotate']",80,1103,1241,ML13182A476.txt,N,N
10090,"['the', 'inspectors', 'identified', 'finding', 'of', 'very', 'low', 'safety', 'significance', 'for', 'failure', 'to', 'assure', 'that', 'the', 'design', 'basis', 'for', 'the', 'dry', 'cooling', 'tower', 'sump', 'pumps', 'was', 'properly']",39,6,194,ML071350662.txt,N,U
10214,"['the', 'failure', 'to', 'translate', 'the', 'design', 'basis', 'into', 'drawings', 'and', 'the', 'plant', 'configuration', 'is', 'performance']",93,978,1090,ML071350662.txt,N,N
10322,"['this', 'failure', 'resulted', 'in', 'storing', 'the', 'train', 'dry', 'cooling', 'tower', 'sump', 'pump', 'near', 'nonseismic', 'equipment', 'which', 'could', 'fall', 'and', 'damage', 'the', 'pump', 'during', 'an']",161,380,567,ML071350662.txt,N,N
10330,"['in', 'response', 'to', 'the', 'the', 'licensee', 'performed', 'seismic', 'analysis', 'and', 'determined', 'that', 'the', 'piping', 'would', 'not', 'fall', 'during', 'an', 'operating', 'basis']",161,1545,1723,ML071350662.txt,N,N
10350,"['the', 'failure', 'to', 'follow', 'procedures', 'was', 'violation', 'of', 'technical', 'specification']",167,1434,1518,ML071350662.txt,N,U
